Date,WindSpeed,Sunshine,AirPressure,Radiation,RelativeAirHumidity,hour,dayofweek,dayofyear
2017-01-15T23:00:00.000000,1.0,0.0,1023.8,-6.9,81,23,7,15
2017-01-16T00:00:00.000000,0.6,0.0,1024.5,-6.6,81,0,1,16
2017-01-16T01:00:00.000000,0.7,0.0,1024.8,-6.6,83,1,1,16
2017-01-16T02:00:00.000000,0.8,0.0,1024.7,-6.6,81,2,1,16
2017-01-16T03:00:00.000000,1.2,0.0,1025.6,-6.5,81,3,1,16
2017-01-16T04:00:00.000000,0.8,0.0,1025.7,-6.2,80,4,1,16
2017-01-16T05:00:00.000000,0.6,0.0,1025.6,-6.0,81,5,1,16
2017-01-16T06:00:00.000000,1.0,0.0,1026.0,-6.8,84,6,1,16
2017-01-16T07:00:00.000000,0.6,0.0,1026.4,-6.5,83,7,1,16
2017-01-16T08:00:00.000000,0.8,0.0,1027.0,-6.9,80,8,1,16
2017-01-16T09:00:00.000000,1.9,0.0,1028.0,-5.4,81,9,1,16
2017-01-16T10:00:00.000000,1.0,19.0,1028.4,12.1,76,10,1,16
2017-01-16T11:00:00.000000,1.1,47.0,1028.7,70.1,66,11,1,16
2017-01-16T12:00:00.000000,1.5,60.0,1029.0,118.9,63,12,1,16
2017-01-16T13:00:00.000000,2.0,60.0,1029.1,135.1,57,13,1,16
2017-01-16T14:00:00.000000,1.2,60.0,1029.2,115.6,67,14,1,16
2017-01-16T15:00:00.000000,0.5,60.0,1029.3,67.6,68,15,1,16
2017-01-16T16:00:00.000000,0.1,42.0,1029.4,12.8,69,16,1,16
2017-01-16T17:00:00.000000,0.9,0.0,1029.7,-6.9,78,17,1,16
2017-01-16T18:00:00.000000,0.5,0.0,1030.2,-6.8,84,18,1,16
2017-01-16T19:00:00.000000,1.7,0.0,1030.4,-7.2,84,19,1,16
2017-01-16T20:00:00.000000,1.0,0.0,1030.7,-7.3,86,20,1,16
2017-01-16T21:00:00.000000,0.3,0.0,1030.8,-6.3,86,21,1,16
2017-01-16T22:00:00.000000,0.8,0.0,1031.1,-6.7,87,22,1,16
2017-01-16T23:00:00.000000,0.7,0.0,1031.2,-6.3,87,23,1,16
2017-01-17T00:00:00.000000,0.8,0.0,1030.9,-5.9,85,0,2,17
2017-01-17T01:00:00.000000,1.1,0.0,1030.6,-5.8,84,1,2,17
2017-01-17T02:00:00.000000,0.9,0.0,1030.3,-6.2,83,2,2,17
2017-01-17T03:00:00.000000,1.0,0.0,1030.1,-5.9,84,3,2,17
2017-01-17T04:00:00.000000,0.8,0.0,1029.8,-5.8,82,4,2,17
2017-01-17T05:00:00.000000,0.7,0.0,1029.6,-5.9,84,5,2,17
2017-01-17T06:00:00.000000,0.8,0.0,1029.5,-5.6,90,6,2,17
2017-01-17T07:00:00.000000,0.7,0.0,1029.5,-5.2,89,7,2,17
2017-01-17T08:00:00.000000,1.2,0.0,1029.5,-5.7,88,8,2,17
2017-01-17T09:00:00.000000,1.4,0.0,1029.7,-5.0,89,9,2,17
2017-01-17T10:00:00.000000,0.5,0.0,1030.0,4.2,88,10,2,17
2017-01-17T11:00:00.000000,0.7,10.0,1029.9,60.0,86,11,2,17
2017-01-17T12:00:00.000000,1.0,0.0,1029.4,51.9,86,12,2,17
2017-01-17T13:00:00.000000,0.7,0.0,1029.2,48.3,85,13,2,17
2017-01-17T14:00:00.000000,1.5,0.0,1028.8,34.5,91,14,2,17
2017-01-17T15:00:00.000000,0.8,0.0,1028.8,8.3,90,15,2,17
2017-01-17T16:00:00.000000,1.4,0.0,1028.8,-1.4,90,16,2,17
2017-01-17T17:00:00.000000,0.4,0.0,1028.7,-6.5,90,17,2,17
2017-01-17T18:00:00.000000,0.5,0.0,1028.6,-6.8,91,18,2,17
2017-01-17T19:00:00.000000,0.9,0.0,1028.6,-6.8,91,19,2,17
2017-01-17T20:00:00.000000,1.9,0.0,1028.7,-7.2,92,20,2,17
2017-01-17T21:00:00.000000,2.7,0.0,1028.8,-6.9,90,21,2,17
2017-01-17T22:00:00.000000,2.9,0.0,1029.0,-6.7,89,22,2,17
2017-01-17T23:00:00.000000,1.4,0.0,1029.1,-7.9,91,23,2,17
2017-01-18T00:00:00.000000,2.0,0.0,1029.3,-7.0,91,0,3,18
2017-01-18T01:00:00.000000,2.1,0.0,1029.3,-6.5,91,1,3,18
2017-01-18T02:00:00.000000,1.3,0.0,1029.3,-7.4,91,2,3,18
2017-01-18T03:00:00.000000,1.1,0.0,1028.9,-6.7,91,3,3,18
2017-01-18T04:00:00.000000,1.4,0.0,1028.6,-6.2,93,4,3,18
2017-01-18T05:00:00.000000,0.8,0.0,1028.2,-5.1,97,5,3,18
2017-01-18T06:00:00.000000,1.2,0.0,1027.7,-5.3,98,6,3,18
2017-01-18T07:00:00.000000,1.1,0.0,1027.5,-5.0,98,7,3,18
2017-01-18T08:00:00.000000,2.0,0.0,1027.6,-5.0,98,8,3,18
2017-01-18T09:00:00.000000,1.4,0.0,1027.4,-4.5,98,9,3,18
2017-01-18T10:00:00.000000,0.3,0.0,1027.6,2.2,98,10,3,18
2017-01-18T11:00:00.000000,1.5,0.0,1027.4,27.8,98,11,3,18
2017-01-18T12:00:00.000000,0.7,0.0,1027.2,50.5,99,12,3,18
2017-01-18T13:00:00.000000,0.7,0.0,1026.7,54.8,99,13,3,18
2017-01-18T14:00:00.000000,1.3,0.0,1026.0,49.5,99,14,3,18
2017-01-18T15:00:00.000000,1.1,0.0,1025.6,38.8,99,15,3,18
2017-01-18T16:00:00.000000,0.2,0.0,1025.3,12.2,98,16,3,18
2017-01-18T17:00:00.000000,1.2,0.0,1025.3,-3.8,99,17,3,18
2017-01-18T18:00:00.000000,0.9,0.0,1025.3,-5.2,99,18,3,18
2017-01-18T19:00:00.000000,0.4,0.0,1025.4,-5.1,99,19,3,18
2017-01-18T20:00:00.000000,0.8,0.0,1025.4,-5.5,99,20,3,18
2017-01-18T21:00:00.000000,0.8,0.0,1025.2,-6.2,99,21,3,18
2017-01-18T22:00:00.000000,0.4,0.0,1025.3,-6.0,99,22,3,18
2017-01-18T23:00:00.000000,0.4,0.0,1025.2,-5.9,99,23,3,18
2017-01-19T00:00:00.000000,1.2,0.0,1025.5,-6.2,99,0,4,19
2017-01-19T01:00:00.000000,1.5,0.0,1025.2,-5.8,99,1,4,19
2017-01-19T02:00:00.000000,0.9,0.0,1025.2,-6.4,99,2,4,19
2017-01-19T03:00:00.000000,1.3,0.0,1024.9,-6.5,97,3,4,19
2017-01-19T04:00:00.000000,0.4,0.0,1024.9,-7.0,97,4,4,19
2017-01-19T05:00:00.000000,0.9,0.0,1024.7,-6.5,97,5,4,19
2017-01-19T06:00:00.000000,1.1,0.0,1024.6,-6.3,98,6,4,19
2017-01-19T07:00:00.000000,0.4,0.0,1024.1,-5.6,99,7,4,19
2017-01-19T08:00:00.000000,0.5,0.0,1023.9,-6.2,99,8,4,19
2017-01-19T09:00:00.000000,0.5,0.0,1023.8,-5.6,99,9,4,19
2017-01-19T10:00:00.000000,1.5,0.0,1023.8,-0.5,99,10,4,19
2017-01-19T11:00:00.000000,0.4,0.0,1023.5,15.5,99,11,4,19
2017-01-19T12:00:00.000000,1.2,0.0,1023.2,16.6,99,12,4,19
2017-01-19T13:00:00.000000,1.4,0.0,1023.2,36.5,98,13,4,19
2017-01-19T14:00:00.000000,0.4,0.0,1023.2,40.4,98,14,4,19
2017-01-19T15:00:00.000000,0.6,0.0,1023.4,24.3,98,15,4,19
2017-01-19T16:00:00.000000,2.7,0.0,1023.2,5.5,97,16,4,19
2017-01-19T17:00:00.000000,1.8,0.0,1023.1,-4.4,94,17,4,19
2017-01-19T18:00:00.000000,2.0,0.0,1023.3,-6.4,93,18,4,19
2017-01-19T19:00:00.000000,1.5,0.0,1023.3,-6.7,93,19,4,19
2017-01-19T20:00:00.000000,0.9,0.0,1023.9,-6.9,93,20,4,19
2017-01-19T21:00:00.000000,0.9,0.0,1023.9,-7.2,92,21,4,19
2017-01-19T22:00:00.000000,3.0,0.0,1024.4,-7.0,93,22,4,19
2017-01-19T23:00:00.000000,1.9,0.0,1024.4,-5.6,91,23,4,19
2017-01-20T00:00:00.000000,0.4,0.0,1024.4,-7.0,92,0,5,20
2017-01-20T01:00:00.000000,0.7,0.0,1024.3,-6.9,93,1,5,20
2017-01-20T02:00:00.000000,1.0,0.0,1023.9,-7.0,92,2,5,20
2017-01-20T03:00:00.000000,1.9,0.0,1023.5,-6.5,93,3,5,20
2017-01-20T04:00:00.000000,0.6,0.0,1023.3,-6.7,90,4,5,20
2017-01-20T05:00:00.000000,1.7,0.0,1022.9,-6.5,93,5,5,20
2017-01-20T06:00:00.000000,0.9,0.0,1022.8,-6.6,91,6,5,20
2017-01-20T07:00:00.000000,1.9,0.0,1022.6,-6.7,90,7,5,20
2017-01-20T08:00:00.000000,1.5,0.0,1022.7,-6.8,88,8,5,20
2017-01-20T09:00:00.000000,0.9,0.0,1023.1,-6.0,89,9,5,20
2017-01-20T10:00:00.000000,0.7,0.0,1023.6,8.0,87,10,5,20
2017-01-20T11:00:00.000000,2.0,0.0,1023.9,35.7,86,11,5,20
2017-01-20T12:00:00.000000,2.1,0.0,1023.8,61.5,82,12,5,20
2017-01-20T13:00:00.000000,1.3,29.0,1023.5,73.5,77,13,5,20
2017-01-20T14:00:00.000000,0.9,32.0,1023.3,48.6,78,14,5,20
2017-01-20T15:00:00.000000,0.7,0.0,1023.2,19.9,84,15,5,20
2017-01-20T16:00:00.000000,2.7,0.0,1023.4,2.8,83,16,5,20
2017-01-20T17:00:00.000000,2.5,0.0,1024.1,-6.5,88,17,5,20
2017-01-20T18:00:00.000000,1.1,0.0,1024.3,-7.0,88,18,5,20
2017-01-20T19:00:00.000000,1.8,0.0,1024.7,-7.2,90,19,5,20
2017-01-20T20:00:00.000000,2.5,0.0,1025.1,-6.8,90,20,5,20
2017-01-20T21:00:00.000000,1.8,0.0,1026.0,-6.8,87,21,5,20
2017-01-20T22:00:00.000000,3.1,0.0,1026.6,-6.4,89,22,5,20
2017-01-20T23:00:00.000000,2.1,0.0,1027.1,-6.2,88,23,5,20
2017-01-21T00:00:00.000000,2.4,0.0,1027.0,-6.2,90,0,6,21
2017-01-21T01:00:00.000000,0.6,0.0,1026.8,-6.2,89,1,6,21
2017-01-21T02:00:00.000000,1.0,0.0,1026.9,-6.4,89,2,6,21
2017-01-21T03:00:00.000000,1.6,0.0,1027.0,-6.4,90,3,6,21
2017-01-21T04:00:00.000000,0.9,0.0,1027.0,-7.2,91,4,6,21
2017-01-21T05:00:00.000000,1.2,0.0,1027.0,-7.5,92,5,6,21
2017-01-21T06:00:00.000000,1.5,0.0,1027.3,-7.0,94,6,6,21
2017-01-21T07:00:00.000000,1.3,0.0,1027.3,-7.3,93,7,6,21
2017-01-21T08:00:00.000000,1.0,0.0,1027.4,-7.0,95,8,6,21
2017-01-21T09:00:00.000000,1.9,0.0,1027.9,-5.2,95,9,6,21
2017-01-21T10:00:00.000000,1.4,26.0,1028.6,15.4,96,10,6,21
2017-01-21T11:00:00.000000,2.5,0.0,1028.7,41.4,92,11,6,21
2017-01-21T12:00:00.000000,0.3,40.0,1028.7,110.5,84,12,6,21
2017-01-21T13:00:00.000000,0.4,60.0,1028.2,146.5,78,13,6,21
2017-01-21T14:00:00.000000,0.8,60.0,1028.2,130.8,80,14,6,21
2017-01-21T15:00:00.000000,0.2,60.0,1028.0,74.2,82,15,6,21
2017-01-21T16:00:00.000000,1.7,23.0,1028.0,17.7,85,16,6,21
2017-01-21T17:00:00.000000,0.5,0.0,1028.3,-6.1,92,17,6,21
2017-01-21T18:00:00.000000,0.9,0.0,1028.3,-7.9,94,18,6,21
2017-01-21T19:00:00.000000,1.8,0.0,1028.2,-7.8,93,19,6,21
2017-01-21T20:00:00.000000,0.3,0.0,1028.1,-8.0,95,20,6,21
2017-01-21T21:00:00.000000,0.2,0.0,1028.2,-8.1,96,21,6,21
2017-01-21T22:00:00.000000,0.8,0.0,1027.9,-8.0,97,22,6,21
2017-01-21T23:00:00.000000,1.0,0.0,1027.4,-7.5,94,23,6,21
2017-01-22T00:00:00.000000,1.5,0.0,1027.7,-7.2,98,0,7,22
2017-01-22T01:00:00.000000,1.0,0.0,1027.8,-6.0,99,1,7,22
2017-01-22T02:00:00.000000,1.0,0.0,1027.3,-5.9,99,2,7,22
2017-01-22T03:00:00.000000,0.6,0.0,1026.7,-5.2,99,3,7,22
2017-01-22T04:00:00.000000,0.9,0.0,1026.2,-5.6,99,4,7,22
2017-01-22T05:00:00.000000,2.1,0.0,1025.7,-4.5,99,5,7,22
2017-01-22T06:00:00.000000,1.1,0.0,1025.2,-4.7,99,6,7,22
2017-01-22T07:00:00.000000,1.9,0.0,1024.8,-4.8,100,7,7,22
2017-01-22T08:00:00.000000,1.4,0.0,1024.6,-4.5,100,8,7,22
2017-01-22T09:00:00.000000,0.8,0.0,1024.3,-5.0,100,9,7,22
2017-01-22T10:00:00.000000,1.7,0.0,1024.3,2.7,99,10,7,22
2017-01-22T11:00:00.000000,2.1,0.0,1023.9,19.8,100,11,7,22
2017-01-22T12:00:00.000000,2.5,0.0,1023.2,37.4,99,12,7,22
2017-01-22T13:00:00.000000,0.8,0.0,1022.6,39.8,99,13,7,22
2017-01-22T14:00:00.000000,1.8,0.0,1022.0,23.5,99,14,7,22
2017-01-22T15:00:00.000000,2.1,0.0,1021.3,14.2,99,15,7,22
2017-01-22T16:00:00.000000,1.5,0.0,1021.2,2.4,99,16,7,22
2017-01-22T17:00:00.000000,1.6,0.0,1020.6,-5.8,99,17,7,22
2017-01-22T18:00:00.000000,2.4,0.0,1020.5,-6.5,99,18,7,22
2017-01-22T19:00:00.000000,1.8,0.0,1020.2,-5.9,99,19,7,22
2017-01-22T20:00:00.000000,1.9,0.0,1019.8,-5.3,99,20,7,22
2017-01-22T21:00:00.000000,1.6,0.0,1019.5,-5.7,99,21,7,22
2017-01-22T22:00:00.000000,1.2,0.0,1019.3,-5.9,99,22,7,22
2017-01-22T23:00:00.000000,1.5,0.0,1019.3,-5.8,99,23,7,22
2017-01-23T00:00:00.000000,1.5,0.0,1019.0,-5.8,99,0,1,23
2017-01-23T01:00:00.000000,0.6,0.0,1018.8,-5.8,99,1,1,23
2017-01-23T02:00:00.000000,1.9,0.0,1018.5,-5.7,99,2,1,23
2017-01-23T03:00:00.000000,1.0,0.0,1018.1,-5.3,99,3,1,23
2017-01-23T04:00:00.000000,1.7,0.0,1017.9,-5.5,99,4,1,23
2017-01-23T05:00:00.000000,1.5,0.0,1017.9,-5.6,99,5,1,23
2017-01-23T06:00:00.000000,2.1,0.0,1017.7,-5.2,99,6,1,23
2017-01-23T07:00:00.000000,1.4,0.0,1017.7,-5.2,99,7,1,23
2017-01-23T08:00:00.000000,2.2,0.0,1017.4,-4.9,99,8,1,23
2017-01-23T09:00:00.000000,1.8,0.0,1017.3,-4.3,99,9,1,23
2017-01-23T10:00:00.000000,1.5,0.0,1017.3,9.6,98,10,1,23
2017-01-23T11:00:00.000000,1.6,0.0,1017.5,28.9,98,11,1,23
2017-01-23T12:00:00.000000,1.0,0.0,1017.3,42.8,98,12,1,23
2017-01-23T13:00:00.000000,0.9,0.0,1017.0,63.0,98,13,1,23
2017-01-23T14:00:00.000000,1.5,0.0,1017.0,58.4,98,14,1,23
2017-01-23T15:00:00.000000,0.8,0.0,1016.8,32.0,98,15,1,23
2017-01-23T16:00:00.000000,0.7,0.0,1016.8,12.5,98,16,1,23
2017-01-23T17:00:00.000000,0.6,0.0,1017.2,-4.4,98,17,1,23
2017-01-23T18:00:00.000000,1.3,0.0,1017.5,-5.5,98,18,1,23
2017-01-23T19:00:00.000000,0.9,0.0,1017.6,-5.6,98,19,1,23
2017-01-23T20:00:00.000000,0.8,0.0,1018.0,-7.2,97,20,1,23
2017-01-23T21:00:00.000000,0.7,0.0,1018.7,-6.9,96,21,1,23
2017-01-23T22:00:00.000000,1.8,0.0,1018.9,-6.4,97,22,1,23
2017-01-23T23:00:00.000000,0.5,0.0,1019.7,-6.8,96,23,1,23
2017-01-24T00:00:00.000000,0.7,0.0,1020.0,-6.8,96,0,2,24
2017-01-24T01:00:00.000000,0.7,0.0,1020.2,-6.6,96,1,2,24
2017-01-24T02:00:00.000000,0.3,0.0,1020.3,-6.4,96,2,2,24
2017-01-24T03:00:00.000000,1.0,0.0,1020.7,-7.0,96,3,2,24
2017-01-24T04:00:00.000000,0.3,0.0,1020.7,-7.0,95,4,2,24
2017-01-24T05:00:00.000000,0.8,0.0,1020.7,-6.6,95,5,2,24
2017-01-24T06:00:00.000000,0.6,0.0,1021.1,-6.6,96,6,2,24
2017-01-24T07:00:00.000000,0.5,0.0,1021.6,-6.3,96,7,2,24
2017-01-24T08:00:00.000000,0.5,0.0,1021.8,-6.4,95,8,2,24
2017-01-24T09:00:00.000000,0.7,0.0,1022.1,-4.5,95,9,2,24
2017-01-24T10:00:00.000000,0.9,34.0,1022.6,29.6,96,10,2,24
2017-01-24T11:00:00.000000,0.0,60.0,1022.9,87.1,96,11,2,24
2017-01-24T12:00:00.000000,0.5,39.0,1022.7,127.6,97,12,2,24
2017-01-24T13:00:00.000000,0.5,9.0,1022.2,99.9,97,13,2,24
2017-01-24T14:00:00.000000,0.6,0.0,1021.9,72.7,97,14,2,24
2017-01-24T15:00:00.000000,0.7,29.0,1022.8,61.9,97,15,2,24
2017-01-24T16:00:00.000000,1.6,20.0,1022.2,17.9,97,16,2,24
2017-01-24T17:00:00.000000,1.6,0.0,1022.7,-4.2,98,17,2,24
2017-01-24T18:00:00.000000,1.0,0.0,1022.6,-4.9,98,18,2,24
2017-01-24T19:00:00.000000,1.6,0.0,1022.6,-4.4,99,19,2,24
2017-01-24T20:00:00.000000,1.4,0.0,1022.7,-4.2,99,20,2,24
2017-01-24T21:00:00.000000,1.0,0.0,1023.0,-4.7,99,21,2,24
2017-01-24T22:00:00.000000,0.9,0.0,1022.9,-5.4,99,22,2,24
2017-01-24T23:00:00.000000,1.2,0.0,1023.0,-6.0,99,23,2,24
2017-01-25T00:00:00.000000,0.7,0.0,1023.0,-5.0,99,0,3,25
2017-01-25T01:00:00.000000,0.8,0.0,1023.0,-5.6,99,1,3,25
2017-01-25T02:00:00.000000,1.1,0.0,1023.1,-5.8,99,2,3,25
2017-01-25T03:00:00.000000,0.7,0.0,1022.7,-5.4,99,3,3,25
2017-01-25T04:00:00.000000,0.4,0.0,1022.7,-5.5,99,4,3,25
2017-01-25T05:00:00.000000,0.6,0.0,1023.0,-5.4,99,5,3,25
2017-01-25T06:00:00.000000,0.5,0.0,1022.8,-5.7,99,6,3,25
2017-01-25T07:00:00.000000,1.2,0.0,1022.7,-5.5,99,7,3,25
2017-01-25T08:00:00.000000,0.9,0.0,1022.7,-5.7,99,8,3,25
2017-01-25T09:00:00.000000,1.1,0.0,1023.3,-5.2,99,9,3,25
2017-01-25T10:00:00.000000,1.2,0.0,1023.3,2.2,98,10,3,25
2017-01-25T11:00:00.000000,0.5,0.0,1023.2,22.6,98,11,3,25
2017-01-25T12:00:00.000000,1.1,0.0,1023.0,66.9,99,12,3,25
2017-01-25T13:00:00.000000,1.5,0.0,1022.8,67.6,99,13,3,25
2017-01-25T14:00:00.000000,1.1,0.0,1022.7,57.0,99,14,3,25
2017-01-25T15:00:00.000000,0.6,0.0,1022.5,26.3,99,15,3,25
2017-01-25T16:00:00.000000,0.8,0.0,1022.5,4.4,99,16,3,25
2017-01-25T17:00:00.000000,1.9,0.0,1022.4,-3.7,100,17,3,25
2017-01-25T18:00:00.000000,1.1,0.0,1022.5,-5.0,100,18,3,25
2017-01-25T19:00:00.000000,0.9,0.0,1022.6,-5.8,100,19,3,25
2017-01-25T20:00:00.000000,1.4,0.0,1022.9,-5.3,100,20,3,25
2017-01-25T21:00:00.000000,1.2,0.0,1023.2,-5.4,100,21,3,25
2017-01-25T22:00:00.000000,0.7,0.0,1023.5,-6.2,100,22,3,25
2017-01-25T23:00:00.000000,1.9,0.0,1023.3,-4.9,100,23,3,25
2017-01-26T00:00:00.000000,1.8,0.0,1023.7,-4.9,100,0,4,26
2017-01-26T01:00:00.000000,0.4,0.0,1023.9,-5.7,100,1,4,26
2017-01-26T02:00:00.000000,1.4,0.0,1023.8,-6.4,100,2,4,26
2017-01-26T03:00:00.000000,2.2,0.0,1023.8,-5.0,100,3,4,26
2017-01-26T04:00:00.000000,1.9,0.0,1023.7,-4.9,100,4,4,26
2017-01-26T05:00:00.000000,1.4,0.0,1023.5,-4.8,100,5,4,26
2017-01-26T06:00:00.000000,2.6,0.0,1023.6,-4.8,100,6,4,26
2017-01-26T07:00:00.000000,1.0,0.0,1023.9,-5.4,100,7,4,26
2017-01-26T08:00:00.000000,1.5,0.0,1024.1,-5.9,100,8,4,26
2017-01-26T09:00:00.000000,2.4,0.0,1024.8,-4.5,100,9,4,26
2017-01-26T10:00:00.000000,1.6,0.0,1025.1,7.3,100,10,4,26
2017-01-26T11:00:00.000000,1.3,0.0,1025.4,28.3,99,11,4,26
2017-01-26T12:00:00.000000,1.9,0.0,1025.6,41.7,99,12,4,26
2017-01-26T13:00:00.000000,1.6,0.0,1026.0,69.1,97,13,4,26
2017-01-26T14:00:00.000000,1.7,0.0,1025.9,62.0,95,14,4,26
2017-01-26T15:00:00.000000,1.6,40.0,1025.8,81.1,93,15,4,26
2017-01-26T16:00:00.000000,0.9,23.0,1025.8,32.7,94,16,4,26
2017-01-26T17:00:00.000000,0.5,0.0,1026.0,-2.0,97,17,4,26
2017-01-26T18:00:00.000000,0.7,0.0,1026.2,-6.4,98,18,4,26
2017-01-26T19:00:00.000000,1.5,0.0,1026.4,-5.6,99,19,4,26
2017-01-26T20:00:00.000000,1.9,0.0,1026.5,-5.5,98,20,4,26
2017-01-26T21:00:00.000000,1.7,0.0,1026.7,-5.8,98,21,4,26
2017-01-26T22:00:00.000000,1.4,0.0,1026.8,-5.8,98,22,4,26
2017-01-26T23:00:00.000000,1.7,0.0,1026.9,-5.6,97,23,4,26
2017-01-27T00:00:00.000000,2.1,0.0,1027.1,-5.2,95,0,5,27
2017-01-27T01:00:00.000000,1.4,0.0,1027.0,-5.4,95,1,5,27
2017-01-27T02:00:00.000000,2.4,0.0,1026.7,-5.6,95,2,5,27
2017-01-27T03:00:00.000000,3.1,0.0,1026.2,-5.0,95,3,5,27
2017-01-27T04:00:00.000000,1.7,0.0,1026.1,-5.2,95,4,5,27
2017-01-27T05:00:00.000000,2.8,0.0,1026.2,-5.6,97,5,5,27
2017-01-27T06:00:00.000000,1.9,0.0,1025.8,-5.9,98,6,5,27
2017-01-27T07:00:00.000000,1.9,0.0,1025.3,-6.1,99,7,5,27
2017-01-27T08:00:00.000000,1.1,0.0,1025.5,-6.4,99,8,5,27
2017-01-27T09:00:00.000000,0.6,0.0,1025.4,-4.7,99,9,5,27
2017-01-27T10:00:00.000000,0.7,0.0,1025.5,1.4,99,10,5,27
2017-01-27T11:00:00.000000,2.6,0.0,1025.5,7.8,99,11,5,27
2017-01-27T12:00:00.000000,1.8,0.0,1025.2,10.8,98,12,5,27
2017-01-27T13:00:00.000000,1.4,0.0,1024.8,14.5,98,13,5,27
2017-01-27T14:00:00.000000,1.6,0.0,1024.2,14.8,96,14,5,27
2017-01-27T15:00:00.000000,0.6,0.0,1022.8,9.1,95,15,5,27
2017-01-27T16:00:00.000000,1.0,0.0,1022.4,0.0,95,16,5,27
2017-01-27T17:00:00.000000,1.5,0.0,1022.2,-4.3,96,17,5,27
2017-01-27T18:00:00.000000,1.1,0.0,1021.5,-4.4,96,18,5,27
2017-01-27T19:00:00.000000,1.6,0.0,1020.9,-5.0,94,19,5,27
2017-01-27T20:00:00.000000,2.2,0.0,1020.9,-5.6,94,20,5,27
2017-01-27T21:00:00.000000,1.3,0.0,1021.3,-5.9,93,21,5,27
2017-01-27T22:00:00.000000,1.8,0.0,1021.1,-5.7,96,22,5,27
2017-01-27T23:00:00.000000,2.0,0.0,1020.7,-5.6,93,23,5,27
2017-01-28T00:00:00.000000,2.1,0.0,1021.1,-5.2,93,0,6,28
2017-01-28T01:00:00.000000,1.6,0.0,1021.0,-5.7,93,1,6,28
2017-01-28T02:00:00.000000,2.2,0.0,1020.6,-5.5,94,2,6,28
2017-01-28T03:00:00.000000,2.1,0.0,1020.7,-5.5,94,3,6,28
2017-01-28T04:00:00.000000,1.8,0.0,1020.4,-5.2,94,4,6,28
2017-01-28T05:00:00.000000,2.6,0.0,1020.2,-5.4,93,5,6,28
2017-01-28T06:00:00.000000,2.2,0.0,1020.3,-5.1,91,6,6,28
2017-01-28T07:00:00.000000,1.6,0.0,1020.6,-5.6,90,7,6,28
2017-01-28T08:00:00.000000,1.3,0.0,1021.0,-5.3,88,8,6,28
2017-01-28T09:00:00.000000,0.7,0.0,1021.0,-3.6,87,9,6,28
2017-01-28T10:00:00.000000,1.8,0.0,1021.2,13.4,87,10,6,28
2017-01-28T11:00:00.000000,1.6,0.0,1021.4,43.6,87,11,6,28
2017-01-28T12:00:00.000000,1.7,0.0,1021.2,55.8,89,12,6,28
2017-01-28T13:00:00.000000,1.0,0.0,1020.7,66.6,87,13,6,28
2017-01-28T14:00:00.000000,1.5,0.0,1020.6,25.9,87,14,6,28
2017-01-28T15:00:00.000000,1.2,0.0,1020.5,18.5,87,15,6,28
2017-01-28T16:00:00.000000,1.3,0.0,1020.3,2.7,88,16,6,28
2017-01-28T17:00:00.000000,0.6,0.0,1020.1,-4.6,86,17,6,28
2017-01-28T18:00:00.000000,0.4,0.0,1019.8,-6.5,86,18,6,28
2017-01-28T19:00:00.000000,0.8,0.0,1019.5,-6.5,90,19,6,28
2017-01-28T20:00:00.000000,1.6,0.0,1019.3,-6.3,91,20,6,28
2017-01-28T21:00:00.000000,1.5,0.0,1018.9,-5.7,93,21,6,28
2017-01-28T22:00:00.000000,1.5,0.0,1018.6,-5.8,93,22,6,28
2017-01-28T23:00:00.000000,0.9,0.0,1018.2,-6.3,93,23,6,28
2017-01-29T00:00:00.000000,2.4,0.0,1017.8,-5.8,91,0,7,29
2017-01-29T01:00:00.000000,1.7,0.0,1017.4,-5.5,92,1,7,29
2017-01-29T02:00:00.000000,1.7,0.0,1016.7,-5.6,92,2,7,29
2017-01-29T03:00:00.000000,1.8,0.0,1015.9,-5.5,92,3,7,29
2017-01-29T04:00:00.000000,1.7,0.0,1014.9,-5.6,92,4,7,29
2017-01-29T05:00:00.000000,1.9,0.0,1014.1,-5.7,92,5,7,29
2017-01-29T06:00:00.000000,2.9,0.0,1013.3,-5.5,93,6,7,29
2017-01-29T07:00:00.000000,2.3,0.0,1012.7,-5.4,91,7,7,29
2017-01-29T08:00:00.000000,1.5,0.0,1012.3,-5.4,90,8,7,29
2017-01-29T09:00:00.000000,3.6,0.0,1012.0,-4.6,91,9,7,29
2017-01-29T10:00:00.000000,3.3,0.0,1011.6,-0.5,91,10,7,29
2017-01-29T11:00:00.000000,2.3,0.0,1011.0,5.2,91,11,7,29
2017-01-29T12:00:00.000000,2.6,0.0,1010.5,12.0,93,12,7,29
2017-01-29T13:00:00.000000,2.2,0.0,1010.0,30.4,94,13,7,29
2017-01-29T14:00:00.000000,1.3,0.0,1009.7,35.0,92,14,7,29
2017-01-29T15:00:00.000000,1.4,0.0,1009.0,12.9,90,15,7,29
2017-01-29T16:00:00.000000,0.8,0.0,1008.6,-1.6,90,16,7,29
2017-01-29T17:00:00.000000,1.3,0.0,1008.1,-4.8,94,17,7,29
2017-01-29T18:00:00.000000,2.1,0.0,1007.5,-5.6,96,18,7,29
2017-01-29T19:00:00.000000,1.1,0.0,1006.5,-5.6,97,19,7,29
2017-01-29T20:00:00.000000,2.1,0.0,1006.3,-5.2,98,20,7,29
